pressureTimestamp,pressure,temperatureTimestamp,temperature
319287460,99240.8,319212444,34.37
319302452,99238.1,319212444,34.37
319302452,99238.1,319212444,34.37
319332452,99239.3,319317448,34.37
319347452,99241.4,319317448,34.37
319377452,99235.4,319317448,34.37
319392456,99240.4,319317448,34.37
319407456,99236.3,319317448,34.37
319407456,99236.3,319317448,34.37
319437456,99240.5,319422444,34.38
319452456,99241.9,319422444,34.38
319467452,99240,319422444,34.38
319497452,99235.7,319422444,34.38
319512452,99239.3,319422444,34.38
319512452,99239.3,319422444,34.38
319542452,99241.3,319527444,34.38
319557456,99241.4,319527444,34.38
319572472,99238.4,319527444,34.38
319587472,99240.1,319527444,34.38
319617456,99244.6,319527444,34.38
319617456,99244.6,319527444,34.38
319647456,99238.5,319632448,34.37
319662456,99241.2,319632448,34.37
319677460,99239.6,319632448,34.37
319692456,99238.8,319632448,34.37
319707456,99234.4,319632448,34.37
319707456,99234.4,319632448,34.37
319752456,99242.4,319737448,34.38
319767456,99242.9,319737448,34.38
319782452,99240.9,319737448,34.38
319797456,99236.7,319737448,34.38
319812456,99241.7,319737448,34.38
319812456,99241.7,319737448,34.38
319857456,99241.5,319827444,34.37
319872456,99238.5,319827444,34.37
319887456,99239.5,319827444,34.37
319902456,99235.1,319827444,34.37
319917456,99243.1,319827444,34.37
319917456,99243.1,319827444,34.37
319947460,99241.4,319932448,34.37
319977456,99241.7,319932448,34.37
319992456,99235.2,319932448,34.37
320007456,99237.7,319932448,34.37
320022456,99237.8,319932448,34.37
320022456,99237.8,319932448,34.37
320052456,99240.3,320037448,34.37
320067456,99238,320037448,34.37
320097460,99236.2,320037448,34.37
320112460,99241.3,320037448,34.37
320127460,99242.6,320037448,34.37
320127460,99242.6,320037448,34.37
320157456,99239.5,320142448,34.38
320172456,99240.4,320142448,34.38
320187456,99239.4,320142448,34.38
320217460,99238.6,320142448,34.38
320232460,99240.5,320142448,34.38
320232460,99240.5,320142448,34.38
320262460,99239.9,320247448,34.37
320277464,99241,320247448,34.37
320292464,99240.6,320247448,34.37
320307464,99231.8,320247448,34.37
320337460,99236.9,320247448,34.37
320337460,99236.9,320247448,34.37
320367460,99238.6,320352448,34.37
320382456,99237.3,320352448,34.37
320397460,99233.7,320352448,34.37
320412460,99239,320352448,34.37
320427456,99239.5,320352448,34.37
320427456,99239.5,320352448,34.37
320472460,99241.4,320457452,34.38
320487460,99240,320457452,34.38
320502460,99244,320457452,34.38
320517460,99238.2,320457452,34.38
320532460,99240.8,320457452,34.38
320532460,99240.8,320457452,34.38
320577460,99238.2,320547452,34.38
320592460,99239,320547452,34.38
320607460,99242.5,320547452,34.38
320622468,99237.6,320547452,34.38
320637460,99237.6,320547452,34.38
320637460,99237.6,320547452,34.38
320667472,99235.9,320652456,34.38
320697460,99238.7,320652456,34.38
320712460,99246.3,320652456,34.38
320727460,99241.8,320652456,34.38
320742460,99237.4,320652456,34.38
320742460,99237.4,320652456,34.38
320772464,99237.8,320757660,34.38
320787460,99238.5,320757660,34.38
320817460,99242.5,320757660,34.38
320832460,99236.4,320757660,34.38
320847460,99238.9,320757660,34.38
320847460,99238.9,320757660,34.38
320877468,99241.8,320862452,34.38
320892464,99241.1,320862452,34.38
320907464,99238.7,320862452,34.38
320937464,99237.5,320862452,34.38
320952472,99236.1,320862452,34.38
320952472,99236.1,320862452,34.38
320982472,99238.9,320967464,34.37
320997464,99240.8,320967464,34.37
321012464,99240.9,320967464,34.37
321027460,99239.4,320967464,34.37
321057464,99233.6,320967464,34.37
321057464,99233.6,320967464,34.37
321087464,99242.2,321072452,34.37
321102460,99236.3,321072452,34.37
321117464,99237.7,321072452,34.37
321132464,99242.4,321072452,34.37
321147464,99237.8,321072452,34.37
321147464,99237.8,321072452,34.37
321192464,99242,321177456,34.38
321207464,99243.4,321177456,34.38
321222464,99239.7,321177456,34.38
321237468,99241.3,321177456,34.38
321252464,99236.5,321177456,34.38
321252464,99236.5,321177456,34.38
321297464,99237.5,321267456,34.38
321312476,99242.2,321267456,34.38
321327484,99241.5,321267456,34.38
321342464,99239.7,321267456,34.38
321357464,99240.6,321267456,34.38
321357464,99240.6,321267456,34.38
321387464,99239.4,321372456,34.39
321417464,99238.6,321372456,34.39
321432468,99242.5,321372456,34.39
321447468,99238.7,321372456,34.39
321462464,99239.7,321372456,34.39
321462464,99239.7,321372456,34.39
321492464,99238.8,321477456,34.38
321507464,99237.1,321477456,34.38
321537464,99242.1,321477456,34.38
321552468,99242.3,321477456,34.38
321567468,99235.7,321477456,34.38
321567468,99235.7,321477456,34.38
321597468,99240.7,321582456,34.38
321612468,99243.8,321582456,34.38
321627468,99239.3,321582456,34.38
321657468,99238.6,321582456,34.38
321672468,99242,321582456,34.38
321672468,99242,321582456,34.38
321702480,99241.4,321687472,34.38
321717468,99242.8,321687472,34.38
321732468,99240,321687472,34.38
321747464,99236.8,321687472,34.38
321777468,99240.3,321687472,34.38
321777468,99240.3,321687472,34.38
321807468,99242,321792460,34.38
321822468,99244.9,321792460,34.38
321837472,99242.3,321792460,34.38
321852468,99239.6,321792460,34.38
321867468,99237.9,321792460,34.38
321867468,99237.9,321792460,34.38
321912468,99240.5,321897456,34.38
321927468,99240.8,321897456,34.38
321942468,99239.6,321897456,34.38
321957468,99238.6,321897456,34.38
321972468,99235,321897456,34.38
321972468,99235,321897456,34.38
322017476,99239.7,321987460,34.39
322032472,99242.9,321987460,34.39
322047472,99240,321987460,34.39
322062468,99239.1,321987460,34.39
322077472,99241.7,321987460,34.39
322077472,99241.7,321987460,34.39
322107468,99243.4,322092460,34.38
322137468,99239.5,322092460,34.38
322152468,99244.1,322092460,34.38
322167468,99240.7,322092460,34.38
322182468,99239.8,322092460,34.38
322182468,99239.8,322092460,34.38
322212472,99243.6,322197460,34.38
322227468,99241,322197460,34.38
322257472,99234.6,322197460,34.38
322272472,99239.2,322197460,34.38
322287472,99238.3,322197460,34.38
322287472,99238.3,322197460,34.38
322317472,99243.8,322302460,34.38
322332476,99237.8,322302460,34.38
322347472,99238.9,322302460,34.38
322377472,99239.2,322302460,34.38
322392472,99241.6,322302460,34.38
322392472,99241.6,322302460,34.38
322422472,99244.2,322407460,34.39
322437476,99245,322407460,34.39
322452472,99238.6,322407460,34.39
322467472,99237.9,322407460,34.39
322497472,99238.8,322407460,34.39
322497472,99238.8,322407460,34.39
322527472,99240.1,322512464,34.38
322542472,99235,322512464,34.38
322557472,99242,322512464,34.38
322572472,99238.9,322512464,34.38
322587472,99238.8,322512464,34.38
322587472,99238.8,322512464,34.38
322632472,99241.2,322617464,34.38
322647472,99241,322617464,34.38
322662472,99243.4,322617464,34.38
322677472,99239.1,322617464,34.38
322692472,99239.9,322617464,34.38
322692472,99239.9,322617464,34.38
322737476,99244.1,322707480,34.39
322752476,99237.8,322707480,34.39
322767472,99240.9,322707480,34.39
322782472,99241.5,322707480,34.39
322797476,99238.4,322707480,34.39
322797476,99238.4,322707480,34.39
322827472,99239,322812464,34.38
322857472,99236.6,322812464,34.38
322872472,99238,322812464,34.38
322887476,99241.3,322812464,34.38
322902476,99241.5,322812464,34.38
322902476,99241.5,322812464,34.38
322932476,99240.3,322917464,34.38
322947476,99240.8,322917464,34.38
322977476,99241.5,322917464,34.38
322992472,99241.9,322917464,34.38
323007676,99239.3,322917464,34.38
323007676,99239.3,322917464,34.38
323037480,99237.5,323022464,34.38
323052476,99236.5,323022464,34.38
323067480,99239.2,323022464,34.38
323097476,99242,323022464,34.38
323112476,99243.6,323022464,34.38
323112476,99243.6,323022464,34.38
323142476,99243.4,323127468,34.39
323157476,99242.4,323127468,34.39
323172476,99240,323127468,34.39
323187476,99238,323127468,34.39
323217476,99239.2,323127468,34.39
323217476,99239.2,323127468,34.39
323247476,99237.5,323232464,34.38
323262476,99236.5,323232464,34.38
323277476,99242.4,323232464,34.38
323292476,99239.4,323232464,34.38
323307476,99237.6,323232464,34.38
323307476,99237.6,323232464,34.38
323352476,99242.4,323337468,34.39
323367480,99241.9,323337468,34.39
323382480,99244,323337468,34.39
323397480,99241.4,323337468,34.39
323412484,99241,323337468,34.39
323412484,99241,323337468,34.39
323457476,99243.3,323427468,34.39
323472476,99243.6,323427468,34.39
323487476,99239.7,323427468,34.39
323502476,99238.9,323427468,34.39
323517476,99235.1,323427468,34.39
323517476,99235.1,323427468,34.39
323547480,99242.8,323532468,34.39
323577480,99239.8,323532468,34.39
323592480,99242.6,323532468,34.39
323607480,99241.4,323532468,34.39
323622480,99238.6,323532468,34.39
323622480,99238.6,323532468,34.39
323652476,99238,323637472,34.38
323667476,99239.6,323637472,34.38
323697480,99241.2,323637472,34.38
323712488,99240.8,323637472,34.38
323727480,99237.8,323637472,34.38
323727480,99237.8,323637472,34.38
323757768,99242.9,323742476,34.39
323772480,99241,323742476,34.39
323787480,99237.6,323742476,34.39
323817480,99241,323742476,34.39
323832480,99240.9,323742476,34.39
323832480,99240.9,323742476,34.39
323862480,99238.3,323847472,34.39
323877480,99238.6,323847472,34.39
323892480,99240.2,323847472,34.39
323907480,99237.1,323847472,34.39
323937480,99235.5,323847472,34.39
323937480,99235.5,323847472,34.39
323967480,99242.6,323952472,34.39
323982480,99238.3,323952472,34.39
323997488,99237.7,323952472,34.39
324012480,99239.6,323952472,34.39
324027480,99241.6,323952472,34.39
324027480,99241.6,323952472,34.39
324072496,99243.9,324057472,34.39
324087500,99242.3,324057472,34.39
324102492,99237.4,324057472,34.39
324117480,99245.3,324057472,34.39
324132480,99240.8,324057472,34.39
324132480,99240.8,324057472,34.39
324177480,99241.1,324147472,34.39
324192484,99244.6,324147472,34.39
324207484,99246.2,324147472,34.39
324222480,99241.6,324147472,34.39
324237484,99242.3,324147472,34.39
324237484,99242.3,324147472,34.39
324267484,99240.5,324252472,34.39
324297484,99241.6,324252472,34.39
324312484,99239.5,324252472,34.39
324327484,99242.4,324252472,34.39
324342480,99236.9,324252472,34.39
324342480,99236.9,324252472,34.39
324372484,99239.4,324357480,34.38
324387480,99237.1,324357480,34.38
324417484,99239.5,324357480,34.38
324432484,99238.8,324357480,34.38
324447492,99239.6,324357480,34.38
324447492,99239.6,324357480,34.38
324477484,99243.3,324462476,34.39
324492484,99239.9,324462476,34.39
324507484,99232.4,324462476,34.39
324537484,99236.3,324462476,34.39
324552484,99238.6,324462476,34.39
324552484,99238.6,324462476,34.39
324582484,99244.1,324567472,34.38
324597484,99240.4,324567472,34.38
324612484,99236.8,324567472,34.38
324627484,99238.3,324567472,34.38
324657484,99238.6,324567472,34.38
324657484,99238.6,324567472,34.38
324687484,99242.7,324672476,34.39
324702484,99240.7,324672476,34.39
324717484,99239.9,324672476,34.39
324732484,99234.6,324672476,34.39
324747484,99241.8,324672476,34.39
324747484,99241.8,324672476,34.39
324792488,99240.9,324777476,34.39
324807484,99243.3,324777476,34.39
324822484,99240.1,324777476,34.39
324837484,99240.4,324777476,34.39
324852488,99241.9,324777476,34.39
324852488,99241.9,324777476,34.39
324897488,99237,324867476,34.39
324912488,99241.6,324867476,34.39
324927488,99241.7,324867476,34.39
324942488,99241.9,324867476,34.39
324957492,99235.3,324867476,34.39
324957492,99235.3,324867476,34.39
324987484,99241,324972476,34.39
325017488,99238.9,324972476,34.39
325032488,99243.1,324972476,34.39
325047488,99237.6,324972476,34.39
325062484,99242,324972476,34.39
325062484,99242,324972476,34.39
325092492,99242.6,325077480,34.39
